"TripText01","sentence","-5","-4","-3","-2","-1","1","2","3","4","5","sentiment"
"148","277838997160_10153018181282161","悠遊  |  卡  |  喝咖啡  |  的  |  最佳  |  搭配  |  憑  |  悠遊  |  卡消費  |  指定  |  中大杯  |  咖啡  |  第二杯  |  7  |  折  |  招牌  |  拿  |  鐵  |  美式  |  喔  |  相關  |  活動  |  訊息  |  請參閱  |  www  |  85  |  cafe  |  com","0","0","0","0","0","0","0","0","0","1","sentiment"
"149","277838997160_10153018179557161","雙十國慶  |  日  |  今天  |  要  |  去  |  那兒  |  呢  |  想要  |  跟  |  HELLO  |  KITTY  |  相見  |  歡嗎  |  來  |  85  |  度  |  c  |  是  |  一個  |  好  |  選擇  |  全店  |  消費  |  滿  |  150  |  元  |  加價  |  99  |  元  |  就  |  可  |  把  |  KITTY  |  杯盤  |  組  |  帶回家  |  喔  |  相關  |  活動  |  訊息  |  請參閱  |  www  |  85  |  cafe  |  com","0","0","0","0","0","0","0","1","0","0","sentiment"
"150","277838997160_10153018362642161","秋天  |  就是  |  要  |  吃剛  |  開花  |  的  |  魔法  |  花語  |  蓬鬆  |  的  |  戚風  |  蛋糕  |  搭配  |  滑滑  |  順順  |  的  |  香草  |  慕斯  |  甜蜜  |  的  |  滋味  |  讓  |  人  |  欲罷不能  |  的  |  想  |  一口  |  接著  |  一口  |  再  |  加上  |  可愛  |  的  |  花朵  |  真是  |  完美  |  了  |  這麼  |  甜美  |  的  |  甜點  |  再  |  加上  |  甜美  |  的  |  KITTY  |  小編  |  也  |  不得  |  趕緊  |  跟  |  所有  |  粉絲  |  們  |  來  |  分享  |  現在  |  來  |  85  |  度  |  C  |  消費  |  單筆  |  只要  |  滿  |  150  |  元  |  再加  |  99  |  元  |  就  |  可以  |  擁有  |  超級  |  卡哇伊  |  的  |  KITTY  |  甜蜜  |  午  |  茶杯  |  盤組  |  一組  |  唷  |  甜美  |  午茶  |  套餐  |  推薦  |  魔法  |  花語  |  卡布奇諾  |  120  |  草莓  |  雪酪  |  杯  |  拿  |  鐵  |  咖啡  |  128","0","0","0","0","0","0","3","1","0","1","sentiment"
"151","277838997160_10153018178527161","今天  |  是  |  周五  |  咖啡  |  日  |  買  |  中大杯  |  咖啡  |  第二杯  |  半價  |  喝咖啡  |  的  |  同時  |  也  |  可  |  順便  |  帶  |  一下  |  濾掛  |  咖啡  |  喔  |  現在  |  買一送一  |  喔  |  各店  |  數量  |  有限  |  售完  |  為止  |  相關  |  活動  |  訊息  |  請參閱  |  www  |  85  |  cafe  |  com","0","0","0","0","0","0","0","0","0","0","sentiment"
"152","277838997160_10153012686697161","喝咖啡  |  除了  |  吃  |  甜食  |  外還  |  可以  |  幹嘛  |  當然  |  是  |  換購  |  HELLO  |  KITTY  |  杯盤  |  組壓  |  少女  |  的  |  尖叫  |  來來來  |  小  |  編兒  |  不  |  藏私  |  推薦  |  三款  |  套餐  |  全店  |  消費  |  滿  |  150  |  元  |  即可  |  加價  |  99  |  元  |  購買  |  KITTY  |  杯盤  |  組  |  喔  |  詳細  |  活動  |  內容  |  說明  |  www  |  85  |  cafe  |  com  |  甜蜜  |  A  |  套餐  |  150  |  藍莓  |  大理石  |  魔鬼  |  蛋糕  |  美式  |  咖啡  |  小  |  x2  |  甜蜜  |  B  |  套餐  |  150  |  藍莓  |  大理石  |  特級  |  波士頓  |  英式  |  奶茶  |  中  |  x2  |  甜蜜  |  C  |  套餐  |  170  |  藍莓  |  大理石  |  拿破崙  |  招牌  |  咖啡  |  小  |  x2  |  85  |  度  |  C  |  美味  |  蛋糕  |  下午茶  |  HELLOKITTY  |  咖啡","0","0","0","1","0","0","3","3","0","1","sentiment"
"153","277838997160_10153007348137161","持  |  悠遊  |  卡享  |  特別  |  優惠  |  嗎  |  即日起  |  持  |  悠遊  |  卡  |  購買  |  中大杯  |  美式  |  招牌  |  拿  |  鐵  |  立即  |  享  |  第二杯  |  7  |  折  |  優惠  |  喔  |  買  |  咖啡  |  時  |  別忘了  |  您  |  手中  |  的  |  悠遊  |  卡  |  喔  |  相關  |  產品  |  訊息  |  請洽  |  www  |  85  |  cafe  |  com","0","0","0","0","0","0","0","0","0","0","sentiment"
"154","277838997160_10153007347322161","想  |  喝咖啡  |  嗎  |  即享  |  咖啡  |  隨  |  沖  |  滋味  |  85  |  度  |  c  |  全新  |  推出  |  濾掛式  |  咖啡  |  6  |  入  |  150  |  即日起  |  全面  |  買一送一  |  這麼  |  難得  |  的  |  機會  |  千萬  |  別錯過  |  喔  |  相關  |  產品  |  訊息  |  www  |  85  |  cafe  |  com","0","0","0","0","0","0","0","0","0","1","sentiment"
"155","277838997160_10152987872392161","Always  |  Smile  |  微笑  |  就  |  從  |  分享  |  開始  |  延伸  |  回憶  |  就  |  從  |  分享  |  開始  |  創造  |  1  |  1  |  的  |  分享  |  日  |  就  |  從  |  85  |  度  |  c  |  周五  |  咖啡  |  日  |  開始  |  吧  |  每周五  |  咖啡  |  第二杯  |  半價  |  唷  |  Top  |  3  |  秋季  |  咖啡  |  推薦  |  拿  |  鐵  |  咖啡  |  55  |  小  |  70  |  中  |  80  |  大  |  海岩  |  咖啡  |  60  |  中  |  70  |  大  |  招牌  |  咖啡  |  45  |  小  |  60  |  中  |  70  |  大  |  全省  |  門市  |  商品  |  資訊  |  查詢  |  http  |  www  |  85  |  cafe  |  com","0","0","0","0","0","0","2","0","0","0","sentiment"
"156","277838997160_10153009084197161","雲林  |  虎尾  |  的  |  好  |  朋友  |  好  |  鄉親  |  有福拉  |  小編  |  透露  |  好康給  |  你知  |  10  |  2-10  |  11  |  85  |  度  |  c  |  雲林  |  虎尾  |  店  |  天天  |  有  |  優惠  |  喔  |  記得  |  要來  |  雲林  |  虎尾  |  店  |  參與  |  我們  |  的  |  改變  |  10  |  02-10  |  06  |  大杯  |  咖啡  |  買  |  ㄧ  |  送  |  一  |  每人  |  限購  |  同品  |  項  |  兩杯  |  10  |  07-10  |  11  |  蛋糕  |  第二件  |  七折  |  取  |  低價  |  享  |  優惠  |  門市  |  資訊  |  05-6362122  |  雲林縣  |  虎尾  |  鎮  |  林森  |  路  |  一段  |  430  |  號  |  全店  |  消費  |  滿  |  150  |  元  |  即可  |  加價  |  99  |  元  |  購買  |  KITTY  |  杯盤  |  組  |  喔  |  詳細  |  活動  |  內容  |  說明  |  www  |  85  |  cafe  |  com  |  活動  |  內容  |  依  |  現場  |  門市  |  為準  |  85  |  度  |  c  |  reopen  |  開幕  |  慶  |  買一送一","0","0","0","0","0","0","0","4","0","0","sentiment"
"157","277838997160_10153007095322161","10  |  1  |  日起  |  hello  |  kitty  |  甜蜜  |  登場  |  全店  |  消費  |  滿  |  150  |  元  |  99  |  元  |  即可  |  換購  |  乙組  |  喔  |  隨機  |  出貨  |  恕  |  無法  |  指定  |  數量  |  有限  |  售完  |  為止  |  詳情  |  請洽  |  www  |  85  |  cafe  |  com","0","0","0","0","0","0","1","0","0","0","sentiment"
"158","277838997160_10153015274397161","10  |  1  |  11  |  7  |  是  |  什麼  |  日子  |  今天  |  是  |  HELLO  |  KITTY  |  上市  |  的  |  日子  |  啊  |  今天  |  起  |  只要  |  消費  |  滿  |  150  |  元  |  即  |  可以  |  99  |  元  |  換購  |  乙組  |  HELLO  |  KITTY  |  甜蜜  |  午  |  茶杯  |  盤組  |  喔  |  喜愛  |  KITTY  |  的  |  您  |  還在  |  等  |  什麼  |  呢  |  門市  |  查詢  |  www  |  85  |  cafe  |  com  |  85  |  度  |  C  |  將於  |  10  |  1  |  一次  |  推出  |  三款  |  HELLO  |  KITTY  |  甜蜜  |  午  |  茶杯  |  盤組  |  喜好  |  KITTY  |  的  |  您  |  千萬  |  不要  |  錯過  |  喔  |  只要  |  消費  |  滿  |  150  |  元  |  即  |  可以  |  99  |  元  |  換購  |  乙組  |  喔  |  詳細  |  活動  |  內容  |  請參閱  |  官網  |  Www  |  85  |  cafe  |  com","0","0","0","0","0","0","2","2","0","0","sentiment"
"159","277838997160_10152987868577161","中秋  |  最夯  |  飲料  |  決戰  |  蜜桃  |  飲  |  中秋  |  烤肉  |  就是  |  要配  |  決戰  |  蜜桃  |  飲  |  阿  |  不然  |  要  |  幹嘛  |  難得  |  三五  |  好友  |  相聚  |  烤肉  |  話  |  夾子  |  一開  |  口渴  |  解膩  |  怎麼辦  |  別  |  擔心  |  85  |  oC  |  和  |  味  |  丹  |  合作  |  推出  |  決戰  |  蜜桃  |  飲  |  含  |  檸檬  |  的  |  酸甜  |  口感  |  加上  |  微醺  |  戰  |  酒  |  酒香  |  入口  |  沁  |  涼爽  |  快  |  讓  |  您  |  一掃  |  油膩  |  開懷  |  暢談  |  好康  |  快報  |  即日起  |  9  |  30  |  止  |  玩  |  心理  |  測驗  |  免費送  |  萬杯  |  試飲  |  趕快  |  上網  |  參加  |  領取  |  囉  |  http  |  event  |  battlewine  |  k38  |  com  |  tw  |  憑  |  活動  |  兌換  |  序號  |  至  |  全台  |  85  |  oC  |  門市  |  均  |  可兌換  |  喔  |  小編  |  小  |  叮嚀  |  1.  |  活動  |  即日起  |  至  |  9  |  30  |  止  |  每日  |  限量  |  400  |  杯  |  動作  |  要快  |  2.  |  決戰  |  蜜桃  |  飲有  |  加入  |  戰酒  |  金門  |  高粱酒  |  酒精  |  濃度  |  雖未  |  超過  |  千分之  |  五  |  仍為  |  飲品  |  建議  |  若  |  對  |  酒精  |  過敏者  |  以及  |  18  |  歲  |  以下  |  兒童不宜  |  飲用  |  主辦單位  |  保有  |  調整  |  和  |  修改  |  活動  |  辦法  |  之  |  權利  |  4.  |  對於  |  本次  |  活動  |  如有  |  疑問  |  可  |  與  |  活動  |  小組  |  聯繫  |  資訊  |  如下  |  信箱  |  contact  |  teamplan  |  com  |  tw  |  電話  |  02-8258-5698  |  全省  |  門市  |  商品  |  資訊  |  查詢  |  http  |  www  |  85  |  cafe  |  com","0","0","0","1","0","0","1","1","0","1","sentiment"
"160","277838997160_10152999717387161","85  |  HELLO  |  KITTY  |  10  |  1  |  即將  |  上市","0","0","0","0","0","0","0","0","0","0","sentiment"
"161","277838997160_10152998238687161","有點  |  涼涼的  |  溫度  |  就是  |  舌頭  |  想  |  來點  |  甜甜的  |  來  |  填補  |  心靈  |  上  |  幸福  |  滿足感  |  香濃  |  的  |  巧克戚  |  風  |  蛋糕  |  搭配  |  有點  |  冰涼  |  入口  |  即化  |  的  |  焦糖  |  香草  |  慕斯  |  中層  |  又  |  夾著  |  焦糖  |  軟餡  |  WOW  |  又  |  是  |  一個  |  超  |  完美  |  的  |  組合  |  偷偷  |  告訴  |  你們  |  小編  |  品嚐  |  最愛  |  的點  |  之一  |  就是  |  吃  |  到  |  快  |  接近  |  杯  |  底層  |  時  |  還有  |  隱藏  |  版  |  的  |  可愛  |  甜美  |  的  |  小泡  |  芙  |  唷  |  是不是  |  很  |  誘人  |  又  |  驚喜  |  又  |  可口  |  的  |  一道  |  呢  |  初秋  |  小編  |  可口  |  推薦  |  魔法  |  花語  |  NT  |  50  |  杯  |  更  |  多  |  美味  |  商品  |  門市  |  資訊  |  查詢  |  http  |  www  |  85  |  cafe  |  com","0","0","0","0","0","0","2","0","1","3","sentiment"
"162","277838997160_10152998398937161","台中市  |  南屯區  |  的  |  好  |  朋友  |  好  |  鄉親  |  有福拉  |  小編  |  透露  |  好康給  |  你知  |  9  |  25  |  9  |  29  |  85  |  度  |  c  |  台中  |  大業  |  店  |  Reopen  |  天天  |  有  |  優惠  |  天天  |  有  |  麵  |  包  |  出爐  |  喔  |  記得  |  要來  |  台中  |  大業  |  店  |  參與  |  我們  |  的  |  改變  |  9  |  25  |  9  |  28  |  大杯  |  招牌  |  冰  |  咖啡  |  買  |  ㄧ  |  送  |  一  |  每人  |  限購  |  同品  |  項  |  兩杯  |  9  |  29  |  愛好  |  麵  |  包  |  的  |  千萬  |  別錯過  |  現場  |  新鮮  |  麵  |  包同品  |  項  |  買一送一  |  門市  |  資訊  |  台中市  |  南屯區  |  大業路  |  606  |  號  |  04-2252-1771  |  早上  |  06  |  00  |  凌晨  |  01  |  00  |  詳細  |  活動  |  內容  |  依  |  現場  |  門市  |  為準  |  85  |  度  |  c  |  reopen  |  開幕  |  慶  |  買一送一","0","0","0","0","0","0","0","5","0","0","sentiment"
"163","277838997160_10152996368107161","中秋節  |  準備  |  好要  |  烤肉  |  了嗎  |  85  |  度  |  C  |  麵  |  包坊  |  為  |  您  |  準備  |  吐司  |  有  |  鮮奶  |  吐司  |  白  |  吐司  |  胚芽  |  吐司  |  等  |  各式  |  吐司  |  如  |  您  |  有  |  任何  |  需要  |  歡迎  |  訂購  |  全省  |  門市  |  商品  |  資訊  |  查詢  |  http  |  www  |  85  |  cafe  |  com","0","0","0","0","0","0","0","2","0","0","sentiment"
"164","277838997160_10152994613867161","中秋  |  好料  |  推薦  |  金  |  喜  |  禮盒  |  85  |  折  |  優惠價  |  399  |  元  |  豐富  |  多元  |  的  |  金  |  喜  |  禮盒  |  內容  |  包含  |  最新  |  的  |  八五  |  Q  |  餅  |  長銷  |  芋頭  |  酥  |  鳳梨  |  酥  |  人氣  |  白玉  |  東坡  |  酥  |  酸甜  |  蔓  |  越  |  莓  |  乳酪  |  以及  |  卡  |  雷  |  多  |  手工  |  餅乾  |  一盒  |  滿足  |  味蕾  |  舌尖  |  的  |  所有  |  期待  |  相關  |  產品  |  訊息  |  www  |  85  |  cafe  |  com","0","0","1","0","0","0","1","0","0","2","sentiment"
"165","277838997160_10152994735432161","試賣  |  上市  |  初秋  |  就要  |  吃剛  |  出爐  |  的  |  草莓  |  沙布蕾  |  冰爽  |  酸甜  |  口感  |  的  |  草莓  |  慕斯  |  外層  |  裹  |  著  |  酥脆  |  沙布蕾餅  |  中間  |  又  |  有  |  令人  |  愛不釋  |  口  |  的  |  乳酪  |  慕斯  |  WOW  |  根本就是  |  理想  |  的  |  甜點  |  元素  |  結晶  |  嘛  |  85  |  度  |  C  |  推出  |  這款  |  完美  |  的  |  結晶  |  來試  |  賣  |  囉  |  想  |  嚐鮮  |  想  |  品味  |  想  |  美味  |  想  |  甜點  |  想  |  85  |  度  |  C  |  趕快  |  來  |  嚐嚐  |  吧  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  草莓  |  沙布蕾  |  NT  |  405  |  6  |  吋  |  巧克力  |  盛典  |  NT  |  385  |  6  |  吋  |  9  |  18  |  試賣  |  門市  |  北區  |  台北  |  景美  |  萬華  |  廣州  |  淡水  |  學府  |  大安  |  微風  |  土城  |  裕民  |  永和  |  保平  |  永和  |  永貞  |  永和  |  頂溪  |  中  |  和  |  員山  |  樹林  |  中山  |  中區  |  台  |  中  |  公益  |  台  |  中  |  大雅  |  台  |  中  |  大  |  墩  |  南區  |  台南  |  中  |  華東  |  台南  |  永康  |  中華  |  屏東  |  中正  |  門市  |  資訊  |  查詢  |  http  |  www  |  85  |  cafe  |  com  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏  |  ﹏","0","0","0","0","0","0","0","0","1","1","sentiment"
"166","277838997160_10152987510017161","月餅  |  時刻  |  團聚  |  分享  |  時刻  |  中秋  |  腳步  |  近  |  了  |  是否  |  想起  |  遠方  |  的  |  親朋好友  |  記得  |  帶份  |  好禮  |  出發  |  去  |  思念  |  的  |  滋味  |  分享  |  的  |  美味  |  85  |  度  |  C  |  中秋月餅  |  熱烈  |  販賣  |  中  |  詳細  |  資訊  |  請洽  |  www  |  85  |  cafe  |  com","0","0","0","0","0","0","0","1","0","1","sentiment"
"167","277838997160_10152982374342161","決戰  |  蜜桃  |  飲  |  免費  |  大  |  請客  |  夏日  |  輕飲  |  決戰  |  蜜桃  |  飲  |  全  |  台  |  85  |  oC  |  門市  |  開賣啦  |  水蜜桃  |  風味  |  加  |  新鮮  |  現榨  |  整顆  |  檸檬原汁  |  獨特  |  添加  |  酒質  |  落口  |  淨爽  |  戰  |  酒  |  入口  |  後  |  清新  |  果香  |  和  |  微醺  |  感動  |  立即  |  湧上  |  心頭  |  想  |  嘗  |  鮮  |  嗎  |  即刻  |  參加  |  趣味  |  職場  |  人氣  |  心理  |  測驗  |  憑  |  活動  |  序號  |  至  |  85  |  oC  |  即可  |  免費  |  兌換  |  決戰  |  蜜桃  |  飲  |  乙  |  杯  |  一起  |  開懷  |  暢快  |  今夏  |  即刻  |  參加  |  　  |  http  |  event  |  battlewine  |  k38  |  com  |  tw  |  小編  |  小  |  叮嚀  |  1.  |  活動  |  即日起  |  至  |  9  |  30  |  止  |  每日  |  限量  |  400  |  杯  |  動作  |  要快  |  2.  |  決戰  |  蜜桃  |  飲有  |  加入  |  戰酒  |  金門  |  高粱酒  |  酒精  |  濃度  |  雖未  |  超過  |  千分  |  之五  |  仍為  |  飲品  |  建議  |  若  |  對  |  酒精  |  過敏者  |  以及  |  18  |  歲  |  以下  |  兒童  |  不宜  |  飲用  |  主辦單位  |  保有  |  調整  |  和  |  修改  |  活動  |  辦法  |  之  |  權利  |  4.  |  對於  |  本次  |  活動  |  如有  |  疑問  |  可  |  與  |  活動  |  小組  |  聯繫  |  資訊  |  如下  |  信箱  |  contact  |  teamplan  |  com  |  tw  |  電話  |  02-8258-5698  |  全省  |  門市  |  商品  |  資訊  |  查詢  |  http  |  www  |  85  |  cafe  |  com","0","0","0","1","0","0","3","1","0","5","sentiment"
"168","277838997160_10152985733647161","吃  |  烤肉  |  要配  |  吐司  |  啊  |  一家  |  烤肉  |  萬家香  |  小編  |  已經  |  提早  |  在  |  籌備  |  食材  |  囉  |  您  |  開始  |  準備  |  了嗎  |  這味  |  烤肉  |  吐司  |  一定  |  要  |  準備  |  喔  |  讓  |  吃  |  烤肉  |  味  |  更  |  昇  |  級  |  現在  |  麵  |  包  |  門市  |  接受  |  預定  |  喔  |  麵  |  包坊  |  門市  |  查詢  |  www  |  85  |  cafe  |  com","0","0","0","0","0","0","0","3","0","0","sentiment"
"169","277838997160_10152971906537161","月  |  圓  |  人  |  團圓  |  好  |  料  |  禮盒  |  推薦  |  金  |  饌  |  禮盒  |  含  |  9  |  入  |  中式  |  月餅  |  以  |  純手工  |  製作  |  打造  |  的  |  人氣  |  招牌  |  白玉  |  東坡  |  酥  |  芋頭  |  酥  |  及  |  酸甜  |  可口  |  的  |  蔓  |  越  |  莓  |  乳酪  |  搭配  |  專屬  |  設計  |  提袋  |  是  |  一款  |  十分  |  受到  |  歡迎  |  的  |  禮盒  |  推薦  |  相關  |  產品  |  訊息  |  請參閱  |  http  |  www  |  85  |  cafe  |  com","0","0","0","0","0","0","0","1","0","1","sentiment"
"170","277838997160_10152971568117161","決戰  |  蜜桃  |  飲  |  免費  |  大  |  請客  |  夏日  |  輕飲  |  決戰  |  蜜桃  |  飲  |  全  |  台  |  85  |  oC  |  門市  |  開賣啦  |  水蜜桃  |  風味  |  加  |  新鮮  |  現榨  |  整顆  |  檸檬原汁  |  獨特  |  添加  |  酒質  |  落口  |  淨爽  |  戰  |  酒  |  入口  |  後  |  清新  |  果香  |  和  |  微醺  |  感動  |  立即  |  湧上  |  心頭  |  想  |  嘗  |  鮮  |  嗎  |  即刻  |  參加  |  趣味  |  職場  |  人氣  |  心理  |  測驗  |  憑  |  活動  |  序號  |  至  |  85  |  oC  |  即可  |  免費  |  兌換  |  決戰  |  蜜桃  |  飲  |  乙  |  杯  |  一起  |  開懷  |  暢快  |  今夏  |  即刻  |  參加  |  　  |  http  |  event  |  battlewine  |  k38  |  com  |  tw  |  小編  |  小  |  叮嚀  |  1.  |  活動  |  即日起  |  至  |  9  |  30  |  止  |  每日  |  限量  |  400  |  杯  |  動作  |  要快  |  2.  |  決戰  |  蜜桃  |  飲有  |  加入  |  戰酒  |  金門  |  高粱酒  |  酒精  |  濃度  |  雖未  |  超過  |  千分  |  之五  |  仍為  |  飲品  |  建議  |  若  |  對  |  酒精  |  過敏者  |  以及  |  18  |  歲  |  以下  |  兒童  |  不宜  |  飲用  |  3.  |  主辦單位  |  保有  |  調整  |  和  |  修改  |  活動  |  辦法  |  之  |  權利  |  4.  |  對於  |  本次  |  活動  |  如有  |  疑問  |  可  |  與  |  活動  |  小組  |  聯繫  |  資訊  |  如下  |  信箱  |  contact  |  teamplan  |  com  |  tw  |  電話  |  02-8258-5698  |  全省  |  門市  |  商品  |  資訊  |  查詢  |  http  |  www  |  85  |  cafe  |  com","0","0","0","1","0","0","3","1","0","5","sentiment"
"171","277838997160_10152968334962161","八五  |  Q  |  餅  |  實在  |  好吃  |  耶  |  小編  |  拿到  |  手  |  立馬  |  想  |  跟  |  大家  |  分享  |  一下  |  它  |  厚實  |  的  |  內  |  餡  |  剖開  |  烤  |  到  |  古銅色  |  的  |  餅皮  |  五種  |  餡料  |  毫不客氣  |  爆餡  |  出來  |  它  |  有  |  麻  |  糬  |  芝麻  |  肉脯  |  鹹  |  蛋黃  |  及  |  紅豆  |  泥  |  整個  |  口感  |  非常豐富  |  想  |  嚐鮮  |  嗎  |  每盒  |  5  |  入  |  85  |  折價  |  225  |  元  |  喔  |  現在  |  所有  |  的  |  85  |  門市  |  皆  |  有  |  販售  |  詳細  |  資訊  |  查詢  |  http  |  www  |  85  |  cafe  |  com","0","0","0","0","0","0","0","2","0","0","sentiment"
"172","277838997160_10152944984037161","小  |  編兒  |  每次  |  到  |  了  |  蛋糕  |  櫃  |  前面  |  總會  |  跟  |  小朋友  |  一樣  |  站  |  在  |  那  |  發愣  |  好久  |  無法  |  選出  |  想要  |  吃  |  的  |  蛋糕  |  因為  |  每個  |  都  |  想  |  吃  |  一口  |  最後  |  還是  |  草莓  |  款  |  優勝  |  壓  |  假日  |  趕緊  |  跟  |  小編  |  一起  |  放肆  |  吃  |  甜點  |  壓  |  草莓  |  狂  |  蛋糕  |  推薦  |  草莓  |  雪酪  |  杯  |  58  |  草莓  |  波士頓  |  45  |  暗黑  |  森林  |  45  |  更  |  多  |  商品  |  門市  |  查詢  |  http  |  www  |  85  |  cafe  |  com","0","0","0","0","0","0","0","0","0","2","sentiment"
"173","277838997160_10152944976792161","周四  |  有禮  |  推薦  |  金  |  饌  |  禮盒  |  含  |  9  |  入  |  中式  |  月餅  |  85  |  折價  |  380  |  元  |  以  |  純手工  |  製作  |  打造  |  的  |  人氣  |  招牌  |  白玉  |  東坡  |  酥  |  芋頭  |  酥  |  及  |  酸甜  |  可口  |  的  |  蔓  |  越  |  莓  |  乳酪  |  搭配  |  專屬  |  設計  |  提袋  |  是  |  一款  |  十分  |  受到  |  歡迎  |  的  |  禮盒  |  推薦  |  更  |  多  |  商品  |  查詢  |  http  |  goo  |  gl  |  4  |  pM7Bn  |  門市  |  資訊  |  查詢  |  http  |  www  |  85  |  cafe  |  com  |  85  |  度  |  C  |  中秋節  |  月餅","0","0","0","0","0","0","0","0","0","1","sentiment"
"174","277838997160_10152953202597161","新北市  |  三重  |  區的  |  好  |  朋友  |  好  |  鄉親  |  有福拉  |  小編  |  透露  |  好康給  |  你知  |  9  |  04  |  9  |  06  |  85  |  度  |  c  |  三重  |  中正  |  店  |  reopen  |  天天  |  有  |  優惠  |  記得  |  要來  |  三重  |  中正  |  店  |  參與  |  我們  |  的  |  改變  |  9  |  04  |  9  |  05  |  連續  |  兩天  |  大杯  |  招牌  |  冰  |  咖啡  |  買  |  ㄧ  |  送  |  一  |  9  |  06  |  愛好  |  拿  |  鐵  |  咖啡  |  的  |  千萬  |  別錯過  |  大杯  |  拿  |  鐵冰  |  咖啡  |  買一送一  |  9  |  04  |  9  |  06  |  好吃  |  小  |  8  |  起士  |  蛋糕  |  買一送一  |  還有  |  中秋  |  好禮  |  加碼  |  送  |  鳳梨  |  酥  |  整箱  |  價  |  只要  |  500  |  元  |  唷  |  原價  |  750  |  元  |  50  |  入  |  箱  |  門市  |  資訊  |  新北市  |  三重  |  區  |  中正  |  北路  |  344  |  號  |  1  |  樓  |  02-29858586  |  24  |  小時  |  全天  |  不  |  打烊  |  詳細  |  活動  |  內容  |  依  |  現場  |  門市  |  為準  |  85  |  度  |  c  |  reopen  |  開幕  |  慶  |  買一送一","0","0","0","0","0","0","0","4","0","0","sentiment"
"175","277838997160_10152944982917161","默默  |  的  |  八月  |  就  |  醬  |  結束  |  了  |  小編  |  最愛  |  的  |  暑假  |  真的  |  告  |  一個  |  段落  |  了  |  港覺  |  好像  |  真的  |  要  |  跟  |  夏天  |  說  |  掰掰  |  了呢  |  揮開  |  灰灰  |  的  |  情緒  |  來  |  85  |  度  |  C  |  吃塊  |  蛋糕  |  轉換  |  好  |  心情  |  吧  |  蛋糕  |  推薦  |  款  |  黑森林  |  52  |  提拉  |  米蘇  |  50  |  法式  |  千層  |  65  |  更  |  多  |  商品  |  門市  |  查詢  |  http  |  www  |  85  |  cafe  |  com","0","0","0","0","0","0","0","1","0","0","sentiment"
"176","277838997160_10152944974202161","外  |  酥  |  內軟  |  丹麥  |  麵  |  包  |  包覆  |  芋泥  |  及  |  奶油  |  乳酪  |  表面  |  撒上  |  少許  |  的  |  杏仁  |  片  |  烘烤  |  散發  |  的  |  芋  |  泥香  |  丹麥  |  芋泥  |  捲  |  35  |  更  |  多  |  商品  |  門市  |  資訊  |  查詢  |  http  |  www  |  85  |  cafe  |  com  |  85  |  度  |  C  |  麵  |  包  |  新鮮  |  麵  |  包  |  天天  |  出爐","0","0","0","0","0","0","0","1","0","0","sentiment"
"177","277838997160_10152944972547161","中秋  |  好禮  |  就在  |  85  |  度  |  C  |  無論是  |  熱銷  |  多年  |  的  |  中式  |  月餅  |  最新  |  推出  |  的  |  八五  |  Q  |  餅  |  或  |  鳳梨  |  酥  |  等等  |  在  |  全台  |  門市  |  均  |  可  |  預購  |  門市  |  查詢  |  更  |  多  |  商品  |  資訊  |  www  |  85  |  cafe  |  com  |  更  |  多  |  商品  |  查詢  |  http  |  goo  |  gl  |  4  |  pM7Bn  |  門市  |  資訊  |  查詢  |  http  |  www  |  85  |  cafe  |  com  |  85  |  度  |  C  |  中秋節  |  月餅","0","0","0","0","0","0","0","0","0","0","sentiment"
"178","277838997160_10152944430357161","距離  |  歡樂  |  周末  |  夜  |  只  |  剩  |  半天  |  的  |  時間  |  囉  |  小  |  編來  |  跟  |  大家  |  分享  |  個  |  輕鬆  |  小  |  新聞  |  帶  |  女生  |  吃  |  甜食  |  告白  |  成功  |  機率  |  增  |  據  |  研究  |  發現  |  當  |  女性  |  享用  |  美味  |  的  |  食物  |  如  |  巧克力  |  蛋糕  |  後  |  腦內  |  對  |  浪漫  |  圖片  |  的  |  反應  |  比  |  食用  |  胡蘿蔔  |  等  |  健康  |  食物  |  更  |  強烈  |  看  |  完  |  它  |  這麼  |  說  |  是不是  |  覺得  |  下班  |  後  |  應該  |  要  |  馬上  |  買塊  |  蛋糕  |  去  |  找  |  心儀  |  的  |  對象  |  呢  |  別  |  猶豫  |  下班  |  就  |  來  |  趟  |  85  |  度  |  C  |  買  |  蛋糕  |  吧  |  浪漫  |  巧克力  |  蛋糕  |  推薦  |  款  |  魔鬼  |  蛋糕  |  40  |  莓之屋  |  55  |  黑森林  |  52  |  新聞  |  連結  |  https  |  goo  |  gl  |  yGc7SH  |  商品  |  門市  |  查詢  |  http  |  www  |  85  |  cafe  |  com","0","0","0","0","0","0","1","2","0","0","sentiment"
